customer_id,age,gender,city,occupation,monthly_income,account_type,transaction_type,transaction_amount,channel,loan_status,loan_amount,repayment_delay_days,credit_score,loan_type,mobile_app_usage,monthly_login_frequency,branch_name,customer_segment,kyc_status,currency,collateral_type,sector_financed,days_past_due,relationship_years,approval_status,financing_officer_id,age_group
17704,56,Female,Addis Ababa,Teacher,15206,Wadiah Deposit,Withdrawal,135055,POS,Active,447993,25,3,Trade Financing,No,4,Bahir Dar Branch,Retail,Verified,ETB,Personal Guarantee,Import Trade,132,2,Approved,FO007,Senior
17705,22,Female,Hawassa,Farmer,9603,Current Account,Transfer,1074,ATM,Paid,146104,19,2,Trade Financing,No,28,Hawassa Branch,SME,Verified,ETB,Inventory,Hospitality,62,10,Approved,FO014,Young
17706,27,Female,Dessie,University Lecturer,20153,Salary Account,Deposit,51063,Mobile Banking,Active,225240,80,3,Murabaha Financing,No,15,Addis Main Branch,Retail,Verified,ETB,No Collateral,Transportation,162,9,Approved,FO018,Adult
17707,27,Male,Addis Ababa,Private Employee,25423,Wadiah Deposit,Withdrawal,135055,ATM,Paid,255548,30,2,Vehicle Financing,Yes,18,Adama Branch,Women Banking,Verified,ETB,No Collateral,Manufacturing,34,7,Approved,FO011,Adult
17708,55,Female,Hawassa,Farmer,10776,Savings Account,Transfer,135055,ATM,Late Payment,480936,76,1,Agricultural Loan,No,17,Jimma Branch,Retail,Incomplete,ETB,Vehicle,Health Services,163,4,Approved,FO017,Senior
17709,44,Female,Mekelle,Merchant,47579,Mudarabah Savings,Transfer,51063,Mobile Banking,Active,310029,41,4,Vehicle Financing,Yes,10,Adama Branch,Corporate,Verified,SAR,Inventory,Education,115,14,Approved,FO019,Mid-Career
17710,38,Female,Addis Ababa,NGO Worker,28431,Salary Account,Withdrawal,1074,Mobile Banking,Paid,353746,49,1,Trade Financing,Yes,30,Jimma Branch,Retail,Verified,ETB,Building,Agriculture,100,13,Under Review,FO016,Mid-Career
17711,25,Female,Hawassa,Private Employee,28632,Mudarabah Savings,Transfer,51063,Branch,Paid,279884,31,1,Vehicle Financing,Yes,3,Jimma Branch,SME,Verified,ETB,Inventory,Export Trade,15,14,Pending,FO002,Young
17712,18,Female,Hawassa,Teacher,20844,Wadiah Deposit,Withdrawal,135055,POS,Paid,399268,5,2,SME Financing,No,25,Hawassa Branch,Diaspora,Verified,ETB,Machinery,Construction,73,10,Rejected,FO014,
17713,45,Female,Mekelle,Teacher,19893,Wadiah Deposit,Deposit,51063,Mobile Banking,Paid,287784,113,4,Agricultural Loan,Yes,11,Dire Dawa Branch,SME,Verified,ETB,Land,Import Trade,23,11,Approved,FO016,Mid-Career
17714,56,Male,Dire Dawa,University Lecturer,23580,Wadiah Deposit,Transfer,135055,ATM,Active,338333,114,5,SME Financing,Yes,28,Adama Branch,Women Banking,Verified,ETB,Inventory,Education,60,5,Approved,FO007,Senior
17715,31,Female,Dire Dawa,Teacher,8762,Savings Account,Withdrawal,51063,Branch,Paid,365915,31,4,SME Financing,No,21,Adama Branch,Youth Banking,Under Review,ETB,Personal Guarantee,Construction,67,1,Approved,FO004,Adult
17716,38,Female,Addis Ababa,NGO Worker,29073,Current Account,Deposit,135055,Mobile Banking,Paid,75177,31,2,Vehicle Financing,Yes,14,Bahir Dar Branch,SME,Verified,AED,Machinery,Health Services,64,1,Approved,FO015,Mid-Career
17717,47,Male,Adama,Farmer,5030,Savings Account,Deposit,1074,Mobile Banking,Active,271651,42,1,SME Financing,Yes,14,Adama Branch,Agricultural,Verified,ETB,Vehicle,Hospitality,165,9,Approved,FO009,Mid-Career
17718,38,Male,Bahir Dar,Government Employee,13253,Savings Account,Deposit,135055,Branch,Paid,308279,31,4,Vehicle Financing,Yes,23,Hawassa Branch,Retail,Verified,ETB,Vehicle,Agriculture,179,15,Rejected,FO013,Mid-Career
17719,26,Female,Bahir Dar,Government Employee,14763,Salary Account,Transfer,135055,POS,Paid,476742,0,2,Agricultural Loan,Yes,2,Hawassa Branch,Agricultural,Verified,ETB,Building,Transportation,76,13,Approved,FO004,Adult
17720,34,Male,Hawassa,NGO Worker,41989,Salary Account,Deposit,1074,Mobile Banking,Late Payment,347602,104,5,Trade Financing,No,13,Adama Branch,Retail,Verified,ETB,Inventory,Transportation,63,8,Approved,FO012,Adult
17721,22,Female,Jimma,University Lecturer,40666,Wadiah Deposit,Deposit,51063,Branch,Active,300912,10,3,Murabaha Financing,Yes,17,Jimma Branch,SME,Under Review,ETB,Inventory,Retail Trade,119,12,Approved,FO020,Young
17722,48,Male,Bahir Dar,Teacher,11817,Current Account,Deposit,1074,ATM,Paid,77901,11,2,Murabaha Financing,Yes,17,Bahir Dar Branch,SME,Verified,EUR,Building,Agriculture,79,12,Rejected,FO017,Mid-Career
17723,57,Male,Addis Ababa,Government Employee,17890,Current Account,Withdrawal,51063,Mobile Banking,Paid,226928,20,2,SME Financing,Yes,7,Addis Main Branch,Retail,Pending,ETB,Vehicle,Agriculture,168,5,Approved,FO001,Senior
17724,55,Female,Addis Ababa,Merchant,24654,Savings Account,Transfer,135055,ATM,Paid,403225,20,4,Vehicle Financing,No,11,Bole Branch,Agricultural,Verified,ETB,Personal Guarantee,Construction,162,15,Under Review,FO018,Senior
17725,60,Male,Adama,Government Employee,23949,Wadiah Deposit,Deposit,1074,Branch,Active,147283,9,3,Agricultural Loan,Yes,27,Dire Dawa Branch,Women Banking,Verified,ETB,Land,Construction,32,11,Approved,FO001,Senior
17726,36,Female,Dire Dawa,NGO Worker,44643,Savings Account,Transfer,51063,POS,Active,62861,8,4,SME Financing,No,13,Adama Branch,SME,Verified,ETB,Personal Guarantee,Import Trade,97,5,Pending,FO006,Mid-Career
17727,53,Male,Adama,Private Employee,20182,Current Account,Deposit,51063,Mobile Banking,Paid,247974,11,5,SME Financing,No,25,Addis Main Branch,Diaspora,Verified,ETB,Building,Retail Trade,8,8,Approved,FO002,Senior
17728,50,Female,Bahir Dar,Merchant,77948,Wadiah Deposit,Withdrawal,1074,POS,Active,112223,31,3,Murabaha Financing,No,22,Addis Main Branch,Retail,Verified,ETB,Land,Health Services,93,13,Rejected,FO012,Mid-Career
17729,30,Male,Adama,Farmer,12017,Wadiah Deposit,Deposit,1074,Mobile Banking,Late Payment,415342,84,2,Trade Financing,Yes,1,Bahir Dar Branch,Retail,Pending,ETB,Building,Import Trade,41,12,Approved,FO017,Adult
17730,31,Female,Jimma,Small Business Owner,10546,Mudarabah Savings,Transfer,135055,POS,Active,304955,17,2,Agricultural Loan,Yes,11,Addis Main Branch,Youth Banking,Verified,SAR,Building,Retail Trade,27,9,Approved,FO006,Adult
17731,50,Female,Addis Ababa,University Lecturer,21786,Salary Account,Deposit,51063,ATM,Paid,390877,49,2,Murabaha Financing,Yes,3,Adama Branch,Retail,Incomplete,ETB,Vehicle,Education,171,14,Approved,FO002,Mid-Career
17732,46,Female,Addis Ababa,Teacher,7821,Current Account,Transfer,1074,Branch,Defaulted,75035,104,5,SME Financing,Yes,28,Dire Dawa Branch,Agricultural,Verified,ETB,Land,Export Trade,166,1,Approved,FO019,Mid-Career
17733,60,Female,Bahir Dar,University Lecturer,26201,Savings Account,Transfer,135055,POS,Active,346283,38,2,Vehicle Financing,Yes,15,Bole Branch,Retail,Verified,ETB,No Collateral,Transportation,31,3,Approved,FO002,Senior
17734,53,Male,Dire Dawa,Farmer,4167,Mudarabah Savings,Withdrawal,51063,Mobile Banking,Paid,187692,68,4,SME Financing,Yes,2,Adama Branch,SME,Incomplete,ETB,Land,Hospitality,79,2,Pending,FO007,Senior
17735,61,Female,Bahir Dar,University Lecturer,18564,Savings Account,Deposit,51063,POS,Active,91409,4,3,Trade Financing,Yes,19,Bahir Dar Branch,Corporate,Incomplete,ETB,Vehicle,Export Trade,126,6,Pending,FO017,Senior
17736,27,Male,Bahir Dar,Private Employee,11357,Mudarabah Savings,Transfer,51063,ATM,Defaulted,388637,107,2,Trade Financing,No,7,Bahir Dar Branch,Corporate,Verified,ETB,Machinery,Health Services,166,11,Approved,FO007,Adult
17737,48,Male,Bahir Dar,Private Employee,19591,Salary Account,Withdrawal,51063,ATM,Paid,190693,70,2,Trade Financing,Yes,0,Hawassa Branch,Women Banking,Verified,ETB,Vehicle,Manufacturing,171,13,Approved,FO019,Mid-Career
17738,23,Female,Addis Ababa,Private Employee,9577,Wadiah Deposit,Transfer,1074,Mobile Banking,Paid,322302,55,5,Vehicle Financing,No,10,Bole Branch,Retail,Pending,ETB,Land,Transportation,36,11,Pending,FO001,Young
17739,18,Female,Bahir Dar,University Lecturer,35471,Salary Account,Withdrawal,1074,Mobile Banking,Paid,369861,77,5,Murabaha Financing,No,25,Addis Main Branch,Retail,Verified,ETB,Building,Hospitality,56,4,Pending,FO013,
17740,24,Male,Addis Ababa,NGO Worker,57408,Salary Account,Deposit,135055,POS,Late Payment,304581,104,4,Vehicle Financing,Yes,9,Jimma Branch,Retail,Verified,ETB,Personal Guarantee,Transportation,121,14,Approved,FO003,Young
17741,44,Male,Addis Ababa,Small Business Owner,97227,Salary Account,Deposit,135055,Branch,Active,434306,21,5,Agricultural Loan,Yes,28,Hawassa Branch,Agricultural,Verified,USD,Land,Manufacturing,110,13,Under Review,FO017,Mid-Career
17742,38,Male,Addis Ababa,University Lecturer,37419,Savings Account,Deposit,51063,POS,Paid,200198,96,4,Vehicle Financing,Yes,27,Bole Branch,Agricultural,Verified,ETB,Vehicle,Retail Trade,91,2,Approved,FO014,Mid-Career
17743,45,Female,Mekelle,Private Employee,24471,Mudarabah Savings,Deposit,135055,Mobile Banking,Paid,7147,98,3,Agricultural Loan,Yes,22,Hawassa Branch,Retail,Verified,USD,Machinery,Import Trade,44,11,Approved,FO004,Mid-Career
17744,33,Female,Adama,Government Employee,23247,Salary Account,Deposit,1074,Branch,Active,242209,92,1,Agricultural Loan,No,33,Megenagna Branch,SME,Verified,ETB,Inventory,Education,136,8,Under Review,FO013,Adult
17745,63,Male,Addis Ababa,Small Business Owner,50208,Mudarabah Savings,Deposit,135055,Branch,Paid,434129,106,2,Trade Financing,Yes,14,Jimma Branch,Agricultural,Verified,ETB,Building,Manufacturing,54,8,Pending,FO013,Senior
17746,40,Male,Hawassa,Small Business Owner,86968,Wadiah Deposit,Transfer,1074,Branch,Paid,279194,78,3,Vehicle Financing,Yes,16,Bole Branch,Retail,Verified,ETB,Vehicle,Hospitality,88,8,Pending,FO018,Mid-Career
17747,37,Male,Addis Ababa,Farmer,11799,Wadiah Deposit,Transfer,1074,Branch,Late Payment,325429,30,1,Trade Financing,No,22,Adama Branch,SME,Verified,ETB,Personal Guarantee,Transportation,48,6,Pending,FO001,Mid-Career
17748,55,Female,Dire Dawa,Small Business Owner,87716,Mudarabah Savings,Withdrawal,51063,Mobile Banking,Active,280618,91,1,SME Financing,No,26,Jimma Branch,Agricultural,Verified,ETB,No Collateral,Hospitality,137,11,Approved,FO013,Senior
17749,42,Male,Adama,University Lecturer,31779,Current Account,Deposit,135055,Mobile Banking,Paid,334487,17,3,Trade Financing,Yes,22,Addis Main Branch,Diaspora,Verified,ETB,Land,Hospitality,51,12,Approved,FO009,Mid-Career
17750,45,Male,Hawassa,Merchant,23569,Salary Account,Deposit,51063,Branch,Defaulted,294746,7,2,Vehicle Financing,No,7,Hawassa Branch,Retail,Verified,ETB,Vehicle,Construction,92,12,Rejected,FO018,Mid-Career
17751,22,Male,Addis Ababa,Government Employee,11220,Current Account,Transfer,1074,Branch,Paid,178237,32,3,Murabaha Financing,Yes,15,Addis Main Branch,Retail,Verified,ETB,Building,Hospitality,32,14,Approved,FO011,Young
17752,38,Male,Dire Dawa,Government Employee,21669,Salary Account,Withdrawal,51063,Mobile Banking,Active,422620,108,2,Agricultural Loan,Yes,0,Addis Main Branch,SME,Verified,ETB,Vehicle,Hospitality,113,10,Under Review,FO018,Mid-Career
17753,35,Female,Dire Dawa,University Lecturer,41280,Savings Account,Withdrawal,1074,Branch,Paid,257395,14,3,Vehicle Financing,Yes,0,Hawassa Branch,Agricultural,Verified,ETB,Inventory,Agriculture,158,4,Pending,FO008,Adult
17754,64,Male,Jimma,Government Employee,21482,Mudarabah Savings,Withdrawal,51063,Mobile Banking,Paid,195155,6,2,SME Financing,Yes,22,Hawassa Branch,SME,Pending,ETB,Personal Guarantee,Hospitality,118,14,Under Review,FO020,Senior
17755,23,Female,Jimma,NGO Worker,47253,Wadiah Deposit,Deposit,51063,Mobile Banking,Paid,59510,34,2,Agricultural Loan,Yes,1,Adama Branch,Retail,Verified,ETB,No Collateral,Health Services,62,10,Approved,FO002,Young
17756,46,Female,Dessie,University Lecturer,36709,Savings Account,Deposit,135055,Mobile Banking,Late Payment,437031,113,5,SME Financing,Yes,25,Hawassa Branch,Corporate,Verified,ETB,Vehicle,Export Trade,43,15,Approved,FO017,Mid-Career
17757,36,Male,Hawassa,University Lecturer,21275,Current Account,Withdrawal,1074,ATM,Paid,493597,35,3,Murabaha Financing,No,0,Hawassa Branch,Women Banking,Verified,AED,Inventory,Hospitality,37,15,Approved,FO009,Mid-Career
17758,50,Female,Adama,Small Business Owner,35231,Savings Account,Deposit,1074,POS,Late Payment,480683,39,1,Murabaha Financing,Yes,14,Dire Dawa Branch,SME,Verified,ETB,Personal Guarantee,Export Trade,163,7,Approved,FO019,Mid-Career
17759,18,Male,Hawassa,Teacher,15802,Mudarabah Savings,Deposit,135055,POS,Paid,367313,100,3,Agricultural Loan,No,12,Adama Branch,Agricultural,Incomplete,ETB,Machinery,Import Trade,49,4,Approved,FO012,
17760,62,Male,Addis Ababa,NGO Worker,34490,Wadiah Deposit,Deposit,135055,Mobile Banking,Late Payment,393828,76,4,Agricultural Loan,Yes,10,Hawassa Branch,SME,Pending,ETB,Inventory,Export Trade,38,8,Pending,FO001,Senior
17761,20,Male,Adama,Small Business Owner,91006,Salary Account,Deposit,1074,POS,Paid,383826,40,2,SME Financing,Yes,17,Dire Dawa Branch,SME,Verified,ETB,Vehicle,Agriculture,18,9,Approved,FO012,Young
17762,59,Male,Jimma,Private Employee,16164,Savings Account,Withdrawal,51063,Branch,Active,130062,104,3,Trade Financing,No,31,Bahir Dar Branch,SME,Verified,ETB,Building,Export Trade,147,11,Approved,FO013,Senior
17763,38,Male,Dire Dawa,Merchant,36606,Current Account,Withdrawal,1074,ATM,Paid,335607,10,3,Trade Financing,Yes,18,Bole Branch,Youth Banking,Verified,ETB,Personal Guarantee,Health Services,48,8,Approved,FO002,Mid-Career
17764,52,Female,Hawassa,Teacher,12531,Mudarabah Savings,Transfer,51063,Branch,Paid,272304,114,3,SME Financing,Yes,18,Adama Branch,Corporate,Under Review,ETB,Building,Manufacturing,13,3,Approved,FO012,Senior
17765,58,Female,Addis Ababa,Government Employee,14417,Savings Account,Deposit,1074,POS,Paid,267094,113,5,Trade Financing,No,29,Bahir Dar Branch,Retail,Pending,ETB,Personal Guarantee,Hospitality,108,5,Rejected,FO007,Senior
17766,57,Male,Dire Dawa,Private Employee,20145,Savings Account,Deposit,1074,Mobile Banking,Active,291626,99,3,Agricultural Loan,No,3,Jimma Branch,Retail,Pending,ETB,Building,Export Trade,172,7,Approved,FO006,Senior
17767,20,Female,Bahir Dar,Teacher,14648,Savings Account,Deposit,51063,ATM,Active,117381,86,1,Agricultural Loan,Yes,14,Addis Main Branch,SME,Verified,ETB,No Collateral,Retail Trade,131,8,Approved,FO014,Young
17768,42,Male,Addis Ababa,Merchant,52178,Wadiah Deposit,Transfer,1074,POS,Active,102705,50,2,Agricultural Loan,No,18,Addis Main Branch,Corporate,Verified,ETB,Machinery,Import Trade,140,15,Approved,FO009,Mid-Career
17769,62,Female,Adama,Farmer,8908,Wadiah Deposit,Transfer,51063,POS,Active,273453,22,1,Vehicle Financing,Yes,27,Hawassa Branch,Retail,Verified,EUR,Inventory,Construction,167,6,Rejected,FO014,Senior
17770,55,Female,Mekelle,Small Business Owner,70446,Mudarabah Savings,Transfer,51063,POS,Paid,112485,45,2,Vehicle Financing,Yes,26,Adama Branch,SME,Verified,ETB,Personal Guarantee,Import Trade,77,14,Approved,FO004,Senior
17771,62,Male,Addis Ababa,Government Employee,14358,Salary Account,Transfer,135055,ATM,Active,406763,99,2,SME Financing,Yes,13,Megenagna Branch,SME,Verified,USD,Building,Construction,95,5,Approved,FO015,Senior
17772,37,Female,Addis Ababa,University Lecturer,38845,Current Account,Deposit,1074,Branch,Late Payment,397597,112,1,Murabaha Financing,Yes,19,Bole Branch,Women Banking,Verified,ETB,Personal Guarantee,Agriculture,69,1,Approved,FO015,Mid-Career
17773,61,Female,Dessie,Government Employee,23315,Wadiah Deposit,Deposit,135055,Branch,Paid,46064,3,1,SME Financing,Yes,32,Adama Branch,SME,Verified,ETB,Land,Retail Trade,5,3,Approved,FO013,Senior
17774,62,Female,Hawassa,Teacher,13218,Current Account,Deposit,135055,POS,Late Payment,99191,41,3,Agricultural Loan,No,20,Adama Branch,Retail,Verified,ETB,Personal Guarantee,Manufacturing,51,13,Under Review,FO016,Senior
17775,51,Male,Bahir Dar,NGO Worker,26716,Wadiah Deposit,Transfer,51063,POS,Paid,499529,107,2,Agricultural Loan,No,0,Addis Main Branch,SME,Verified,USD,No Collateral,Transportation,47,11,Approved,FO015,Senior
17776,38,Female,Addis Ababa,Farmer,4386,Current Account,Withdrawal,135055,Mobile Banking,Active,51485,33,2,Vehicle Financing,Yes,27,Hawassa Branch,Retail,Verified,ETB,Machinery,Health Services,144,10,Approved,FO001,Mid-Career
17777,40,Female,Addis Ababa,Teacher,18123,Wadiah Deposit,Withdrawal,1074,ATM,Active,475904,45,3,Agricultural Loan,Yes,8,Megenagna Branch,SME,Verified,EUR,Building,Health Services,112,14,Pending,FO008,Mid-Career
17778,23,Female,Addis Ababa,Small Business Owner,92406,Mudarabah Savings,Deposit,51063,Mobile Banking,Paid,17820,6,4,Trade Financing,Yes,2,Jimma Branch,Retail,Incomplete,ETB,Personal Guarantee,Manufacturing,149,8,Rejected,FO012,Young
17779,30,Female,Addis Ababa,Merchant,47279,Mudarabah Savings,Withdrawal,1074,ATM,Active,241368,36,3,SME Financing,No,3,Adama Branch,SME,Verified,ETB,No Collateral,Retail Trade,155,3,Approved,FO001,Adult
17780,40,Female,Dire Dawa,NGO Worker,49744,Salary Account,Transfer,51063,POS,Paid,118494,19,5,Murabaha Financing,No,6,Bahir Dar Branch,Retail,Incomplete,ETB,Land,Retail Trade,58,12,Approved,FO015,Mid-Career
17781,26,Female,Dire Dawa,Merchant,25399,Salary Account,Transfer,135055,ATM,Active,257422,98,2,Agricultural Loan,No,25,Jimma Branch,Women Banking,Verified,ETB,Building,Retail Trade,63,12,Approved,FO015,Adult
17782,34,Female,Adama,Private Employee,14492,Savings Account,Deposit,135055,POS,Defaulted,347280,28,3,Agricultural Loan,Yes,12,Addis Main Branch,Women Banking,Under Review,USD,Building,Construction,88,5,Approved,FO020,Adult
17783,19,Female,Jimma,Farmer,14447,Mudarabah Savings,Withdrawal,1074,POS,Paid,196487,96,3,Trade Financing,No,10,Hawassa Branch,Retail,Incomplete,USD,Building,Transportation,79,12,Approved,FO011,Young
17784,36,Female,Addis Ababa,Teacher,7711,Salary Account,Deposit,51063,Branch,Active,196583,35,2,SME Financing,Yes,7,Dire Dawa Branch,Youth Banking,Verified,ETB,No Collateral,Hospitality,160,12,Under Review,FO004,Mid-Career
17785,36,Male,Mekelle,NGO Worker,41193,Current Account,Transfer,51063,POS,Paid,88137,70,1,Murabaha Financing,No,14,Bole Branch,Youth Banking,Verified,ETB,Land,Education,68,12,Approved,FO019,Mid-Career
17786,24,Female,Hawassa,Private Employee,10807,Wadiah Deposit,Withdrawal,1074,POS,Active,112813,55,2,Trade Financing,Yes,13,Dire Dawa Branch,Retail,Verified,ETB,Machinery,Manufacturing,48,15,Approved,FO002,Young
17787,59,Female,Jimma,Teacher,14320,Mudarabah Savings,Transfer,51063,POS,Active,438584,95,2,Murabaha Financing,Yes,8,Hawassa Branch,Retail,Verified,ETB,Land,Agriculture,75,4,Approved,FO010,Senior
17788,59,Female,Dire Dawa,Merchant,49491,Savings Account,Withdrawal,51063,Branch,Active,193102,4,3,Agricultural Loan,No,1,Addis Main Branch,Retail,Verified,ETB,Land,Export Trade,30,13,Approved,FO009,Senior
17789,37,Female,Addis Ababa,NGO Worker,23555,Mudarabah Savings,Deposit,51063,ATM,Paid,187753,56,2,SME Financing,No,18,Bahir Dar Branch,Retail,Incomplete,EUR,Machinery,Education,20,9,Approved,FO006,Mid-Career
17790,26,Female,Adama,Private Employee,8311,Current Account,Transfer,51063,ATM,Active,305819,14,2,Vehicle Financing,No,2,Hawassa Branch,Agricultural,Incomplete,USD,Inventory,Export Trade,55,4,Approved,FO016,Adult
17791,34,Male,Dessie,Government Employee,11281,Mudarabah Savings,Deposit,51063,ATM,Paid,312537,63,4,Murabaha Financing,Yes,2,Addis Main Branch,Women Banking,Verified,USD,Personal Guarantee,Export Trade,108,11,Approved,FO018,Adult
17792,44,Male,Dessie,Merchant,68406,Savings Account,Transfer,135055,POS,Active,175955,117,1,Trade Financing,Yes,0,Adama Branch,Retail,Verified,ETB,Building,Agriculture,111,9,Approved,FO003,Mid-Career
17793,64,Male,Adama,Merchant,61005,Salary Account,Withdrawal,135055,Mobile Banking,Late Payment,399436,108,1,Trade Financing,No,29,Bahir Dar Branch,Women Banking,Verified,ETB,Building,Hospitality,5,6,Approved,FO008,Senior
17794,19,Male,Adama,Teacher,15669,Savings Account,Withdrawal,51063,ATM,Active,126494,116,1,Vehicle Financing,Yes,31,Addis Main Branch,SME,Verified,ETB,Building,Construction,145,15,Pending,FO005,Young
17795,53,Female,Adama,Government Employee,10623,Savings Account,Transfer,1074,Branch,Paid,305458,44,1,SME Financing,Yes,10,Bole Branch,Retail,Under Review,ETB,Land,Construction,16,15,Under Review,FO014,Senior
